"","date","HCP_TYPE","APPT_MODE","appts","tot","appts_pcn","tot_pcn","apps_all","tot_all","final_percentage"
"325",2023-05-01,"GP","Video/Online",174794,13201465,0,0,174794,13201465,1.32
"326",2023-06-01,"GP","Face-to-Face",8454328,13925402,200963,265836,8655291,14191238,60.99
"327",2023-06-01,"GP","Home Visit",126404,13925402,2159,265836,128563,14191238,0.91
"328",2023-06-01,"GP","Telephone",4973413,13925402,62137,265836,5035550,14191238,35.48
"329",2023-06-01,"GP","Unknown",104549,13925402,148,265836,104697,14191238,0.74
"330",2023-06-01,"GP","Video/Online",266708,13925402,0,0,266708,13925402,1.92
"331",2023-07-01,"GP","Face-to-Face",7763629,12920150,209367,277619,7972996,13197769,60.41
"332",2023-07-01,"GP","Home Visit",121275,12920150,2380,277619,123655,13197769,0.94
"333",2023-07-01,"GP","Telephone",4617114,12920150,65312,277619,4682426,13197769,35.48
"334",2023-07-01,"GP","Unknown",101051,12920150,107,277619,101158,13197769,0.77
"335",2023-07-01,"GP","Video/Online",317081,12920150,0,0,317081,12920150,2.45
"336",2023-08-01,"GP","Face-to-Face",7804338,13022156,201006,267915,8005344,13290071,60.24
"337",2023-08-01,"GP","Home Visit",128357,13022156,2483,267915,130840,13290071,0.98
"338",2023-08-01,"GP","Telephone",4617127,13022156,63856,267915,4680983,13290071,35.22
"339",2023-08-01,"GP","Unknown",112486,13022156,159,267915,112645,13290071,0.85
"340",2023-08-01,"GP","Video/Online",359848,13022156,0,0,359848,13022156,2.76
"341",2023-09-01,"GP","Face-to-Face",8630815,13872665,222656,290712,8853471,14163377,62.51
"342",2023-09-01,"GP","Home Visit",130356,13872665,2636,290712,132992,14163377,0.94
"343",2023-09-01,"GP","Telephone",4600647,13872665,64586,290712,4665233,14163377,32.94
"344",2023-09-01,"GP","Unknown",124939,13872665,362,290712,125301,14163377,0.88
"345",2023-09-01,"GP","Video/Online",385908,13872665,0,0,385908,13872665,2.78
"346",2023-10-01,"GP","Face-to-Face",9075624,14653715,220764,288464,9296388,14942179,62.22
"347",2023-10-01,"GP","Home Visit",142126,14653715,2458,288464,144584,14942179,0.97
"348",2023-10-01,"GP","Telephone",4843283,14653715,64276,288464,4907559,14942179,32.84
"349",2023-10-01,"GP","Unknown",129363,14653715,412,288464,129775,14942179,0.87
"350",2023-10-01,"GP","Video/Online",463319,14653715,0,0,463319,14653715,3.16
"351",2023-11-01,"GP","Face-to-Face",8673288,14322052,224994,295091,8898282,14617143,60.88
"352",2023-11-01,"GP","Home Visit",144143,14322052,2524,295091,146667,14617143,1
"353",2023-11-01,"GP","Telephone",4880066,14322052,66413,295091,4946479,14617143,33.84
"354",2023-11-01,"GP","Unknown",122818,14322052,593,295091,123411,14617143,0.84
"355",2023-11-01,"GP","Video/Online",501737,14322052,0,0,501737,14322052,3.5
"356",2023-12-01,"GP","Face-to-Face",7195879,12022551,225844,295694,7421723,12318245,60.25
"357",2023-12-01,"GP","Home Visit",125170,12022551,2172,295694,127342,12318245,1.03
"358",2023-12-01,"GP","Telephone",4152933,12022551,66746,295694,4219679,12318245,34.26
"359",2023-12-01,"GP","Unknown",101352,12022551,402,295694,101754,12318245,0.83
"360",2023-12-01,"GP","Video/Online",447217,12022551,0,0,447217,12022551,3.72
"361",2024-01-01,"GP","Face-to-Face",8976590,14945984,269191,349352,9245781,15295336,60.45
"362",2024-01-01,"GP","Home Visit",160296,14945984,2746,349352,163042,15295336,1.07
"363",2024-01-01,"GP","Telephone",5078555,14945984,75549,349352,5154104,15295336,33.7
"364",2024-01-01,"GP","Unknown",134211,14945984,491,349352,134702,15295336,0.88
"365",2024-01-01,"GP","Video/Online",596332,14945984,0,0,596332,14945984,3.99
"366",2024-02-01,"GP","Face-to-Face",8391817,13947232,262466,337870,8654283,14285102,60.58
"367",2024-02-01,"GP","Home Visit",141184,13947232,2506,337870,143690,14285102,1.01
"368",2024-02-01,"GP","Telephone",4692550,13947232,71030,337870,4763580,14285102,33.35
"369",2024-02-01,"GP","Unknown",129243,13947232,539,337870,129782,14285102,0.91
"370",2024-02-01,"GP","Video/Online",592438,13947232,0,0,592438,13947232,4.25
"371",2024-03-01,"GP","Face-to-Face",8171766,13631911,251163,326502,8422929,13958413,60.34
"372",2024-03-01,"GP","Home Visit",137723,13631911,2497,326502,140220,13958413,1
"373",2024-03-01,"GP","Telephone",4571046,13631911,71132,326502,4642178,13958413,33.26
"374",2024-03-01,"GP","Unknown",109776,13631911,373,326502,110149,13958413,0.79
"375",2024-03-01,"GP","Video/Online",641600,13631911,0,0,641600,13631911,4.71
"376",2024-04-01,"GP","Face-to-Face",8193363,13717649,186437,249926,8379800,13967575,59.99
"377",2024-04-01,"GP","Home Visit",147213,13717649,2393,249926,149606,13967575,1.07
"378",2024-04-01,"GP","Telephone",4581217,13717649,59489,249926,4640706,13967575,33.22
"379",2024-04-01,"GP","Unknown",89553,13717649,261,249926,89814,13967575,0.64
"380",2024-04-01,"GP","Video/Online",706303,13717649,0,0,706303,13717649,5.15
"381",2024-05-01,"GP","Face-to-Face",8209189,13765356,201137,268297,8410326,14033653,59.93
"382",2024-05-01,"GP","Home Visit",151522,13765356,2926,268297,154448,14033653,1.1
"383",2024-05-01,"GP","Telephone",4567673,13765356,62732,268297,4630405,14033653,33
"384",2024-05-01,"GP","Unknown",95408,13765356,181,268297,95589,14033653,0.68
"385",2024-05-01,"GP","Video/Online",741564,13765356,0,0,741564,13765356,5.39
"386",2024-06-01,"GP","Face-to-Face",7633751,12875880,200844,263777,7834595,13139657,59.63
"387",2024-06-01,"GP","Home Visit",137139,12875880,2417,263777,139556,13139657,1.06
"388",2024-06-01,"GP","Telephone",4291070,12875880,59338,263777,4350408,13139657,33.11
"389",2024-06-01,"GP","Unknown",99739,12875880,161,263777,99900,13139657,0.76
"390",2024-06-01,"GP","Video/Online",714181,12875880,0,0,714181,12875880,5.55
"391",2024-07-01,"GP","Face-to-Face",8230592,13947813,191233,252639,8421825,14200452,59.31
"392",2024-07-01,"GP","Home Visit",149763,13947813,2403,252639,152166,14200452,1.07
"393",2024-07-01,"GP","Telephone",4647492,13947813,57774,252639,4705266,14200452,33.13
"394",2024-07-01,"GP","Unknown",104786,13947813,259,252639,105045,14200452,0.74
"395",2024-07-01,"GP","Video/Online",815180,13947813,0,0,815180,13947813,5.84
"396",2024-08-01,"GP","Face-to-Face",7188584,12274236,191620,254426,7380204,12528662,58.91
"397",2024-08-01,"GP","Home Visit",136076,12274236,1898,254426,137974,12528662,1.1
"398",2024-08-01,"GP","Telephone",4110694,12274236,59744,254426,4170438,12528662,33.29
"399",2024-08-01,"GP","Unknown",85792,12274236,266,254426,86058,12528662,0.69
"400",2024-08-01,"GP","Video/Online",753090,12274236,0,0,753090,12274236,6.14
"401",2024-09-01,"GP","Face-to-Face",7883712,13334485,186415,248502,8070127,13582987,59.41
"402",2024-09-01,"GP","Home Visit",141114,13334485,2383,248502,143497,13582987,1.06
"403",2024-09-01,"GP","Telephone",4383952,13334485,58153,248502,4442105,13582987,32.7
"404",2024-09-01,"GP","Unknown",96670,13334485,194,248502,96864,13582987,0.71
"405",2024-09-01,"GP","Video/Online",829037,13334485,0,0,829037,13334485,6.22
"406",2024-10-01,"GP","Face-to-Face",9686990,15665565,217551,280672,9904541,15946237,62.11
"407",2024-10-01,"GP","Home Visit",165090,15665565,3180,280672,168270,15946237,1.06
"408",2024-10-01,"GP","Telephone",4767432,15665565,57930,280672,4825362,15946237,30.26
"409",2024-10-01,"GP","Unknown",104384,15665565,346,280672,104730,15946237,0.66
"410",2024-10-01,"GP","Video/Online",941669,15665565,0,0,941669,15665565,6.01
"411",2024-11-01,"GP","Face-to-Face",8260575,13845993,236320,301100,8496895,14147093,60.06
"412",2024-11-01,"GP","Home Visit",146800,13845993,2568,301100,149368,14147093,1.06
"413",2024-11-01,"GP","Telephone",4442730,13845993,60252,301100,4502982,14147093,31.83
"414",2024-11-01,"GP","Unknown",95056,13845993,323,301100,95379,14147093,0.67
"415",2024-11-01,"GP","Video/Online",900832,13845993,0,0,900832,13845993,6.51
"416",2024-12-01,"GP","Face-to-Face",7557800,12811331,230399,291002,7788199,13102333,59.44
"417",2024-12-01,"GP","Home Visit",143452,12811331,2401,291002,145853,13102333,1.11
"418",2024-12-01,"GP","Telephone",4164867,12811331,56435,291002,4221302,13102333,32.22
"419",2024-12-01,"GP","Unknown",84396,12811331,129,291002,84525,13102333,0.65
"420",2024-12-01,"GP","Video/Online",860816,12811331,0,0,860816,12811331,6.72
"421",2025-01-01,"GP","Face-to-Face",8769307,14902516,254815,319991,9024122,15222507,59.28
"422",2025-01-01,"GP","Home Visit",167544,14902516,2994,319991,170538,15222507,1.12
"423",2025-01-01,"GP","Telephone",4789701,14902516,59843,319991,4849544,15222507,31.86
"424",2025-01-01,"GP","Unknown",100643,14902516,155,319991,100798,15222507,0.66
"425",2025-01-01,"GP","Video/Online",1075321,14902516,0,0,1075321,14902516,7.22
"426",2025-02-01,"GP","Face-to-Face",7813708,13320811,237896,297599,8051604,13618410,59.12
"427",2025-02-01,"GP","Home Visit",145269,13320811,2733,297599,148002,13618410,1.09
"428",2025-02-01,"GP","Telephone",4251078,13320811,55225,297599,4306303,13618410,31.62
"429",2025-02-01,"GP","Unknown",86596,13320811,151,297599,86747,13618410,0.64
"430",2025-02-01,"GP","Video/Online",1024160,13320811,0,0,1024160,13320811,7.69
"431",2025-03-01,"GP","Face-to-Face",8353009,14255525,247079,312215,8600088,14567740,59.04
"432",2025-03-01,"GP","Home Visit",150559,14255525,2692,312215,153251,14567740,1.05
"433",2025-03-01,"GP","Telephone",4538089,14255525,60627,312215,4598716,14567740,31.57
"434",2025-03-01,"GP","Unknown",92908,14255525,302,312215,93210,14567740,0.64
"435",2025-03-01,"GP","Video/Online",1120960,14255525,0,0,1120960,14255525,7.86
"436",2025-04-01,"GP","Face-to-Face",7626765,13069160,195905,255516,7822670,13324676,58.71
"437",2025-04-01,"GP","Home Visit",147734,13069160,3098,255516,150832,13324676,1.13
"438",2025-04-01,"GP","Telephone",4147818,13069160,54355,255516,4202173,13324676,31.54
"439",2025-04-01,"GP","Unknown",84219,13069160,402,255516,84621,13324676,0.64
"440",2025-04-01,"GP","Video/Online",1062624,13069160,0,0,1062624,13069160,8.13
"441",2025-05-01,"GP","Face-to-Face",7679711,13154741,206711,271248,7886422,13425989,58.74
"442",2025-05-01,"GP","Home Visit",146787,13154741,3086,271248,149873,13425989,1.12
"443",2025-05-01,"GP","Telephone",4164578,13154741,58658,271248,4223236,13425989,31.46
"444",2025-05-01,"GP","Unknown",86182,13154741,247,271248,86429,13425989,0.64
"445",2025-05-01,"GP","Video/Online",1077483,13154741,0,0,1077483,13154741,8.19
